Entity,Code,Year,Grapes | 00000560 || Production | 005510 || tonnes
South-eastern Asia (FAO),,1972,2000
South-eastern Asia (FAO),,1973,2100
South-eastern Asia (FAO),,1974,2700
South-eastern Asia (FAO),,1975,2700
South-eastern Asia (FAO),,1976,2800
South-eastern Asia (FAO),,1977,7000
South-eastern Asia (FAO),,1978,9070
South-eastern Asia (FAO),,1979,14696
South-eastern Asia (FAO),,1980,21096
South-eastern Asia (FAO),,1981,18278
South-eastern Asia (FAO),,1982,14599
South-eastern Asia (FAO),,1983,17133
South-eastern Asia (FAO),,1984,19239
South-eastern Asia (FAO),,1985,22633
South-eastern Asia (FAO),,1986,26163
South-eastern Asia (FAO),,1987,16992
South-eastern Asia (FAO),,1988,16331
South-eastern Asia (FAO),,1989,19953
South-eastern Asia (FAO),,1990,19747
South-eastern Asia (FAO),,1991,24385.07
South-eastern Asia (FAO),,1992,30366.97
South-eastern Asia (FAO),,1993,35382.53
South-eastern Asia (FAO),,1994,40376.4
South-eastern Asia (FAO),,1995,40953.98
South-eastern Asia (FAO),,1996,40840.22
South-eastern Asia (FAO),,1997,34154.91
South-eastern Asia (FAO),,1998,32022
South-eastern Asia (FAO),,1999,61119
South-eastern Asia (FAO),,2000,65476.22
South-eastern Asia (FAO),,2001,69238.21
South-eastern Asia (FAO),,2002,71854.02
South-eastern Asia (FAO),,2003,78261.16
South-eastern Asia (FAO),,2004,72594.99
South-eastern Asia (FAO),,2005,97197.11
South-eastern Asia (FAO),,2006,98776.99
South-eastern Asia (FAO),,2007,99859.94
South-eastern Asia (FAO),,2008,99740
South-eastern Asia (FAO),,2009,99550
South-eastern Asia (FAO),,2010,94137
South-eastern Asia (FAO),,2011,93371.3
South-eastern Asia (FAO),,2012,93596.92
South-eastern Asia (FAO),,2013,98628.41
South-eastern Asia (FAO),,2014,101415.41
South-eastern Asia (FAO),,2015,108760.32
South-eastern Asia (FAO),,2016,107614.1
South-eastern Asia (FAO),,2017,104980.91
South-eastern Asia (FAO),,2018,105596.06
South-eastern Asia (FAO),,2019,108799.31
South-eastern Asia (FAO),,2020,108097.87
South-eastern Asia (FAO),,2021,108372.44
South-eastern Asia (FAO),,2022,107938.07
South-eastern Asia (FAO),,2023,106007.38
Southern Africa (FAO),,1961,516553
Southern Africa (FAO),,1962,543864
Southern Africa (FAO),,1963,626547
Southern Africa (FAO),,1964,620763
Southern Africa (FAO),,1965,807212
Southern Africa (FAO),,1966,767760
Southern Africa (FAO),,1967,803960
Southern Africa (FAO),,1968,918835
Southern Africa (FAO),,1969,922660
Southern Africa (FAO),,1970,682783
Southern Africa (FAO),,1971,835287
Southern Africa (FAO),,1972,821811
Southern Africa (FAO),,1973,845888
Southern Africa (FAO),,1974,739099
Southern Africa (FAO),,1975,874159
Southern Africa (FAO),,1976,890369
Southern Africa (FAO),,1977,736412
Southern Africa (FAO),,1978,907528
Southern Africa (FAO),,1979,971479
Southern Africa (FAO),,1980,1101580
Southern Africa (FAO),,1981,1031340
Southern Africa (FAO),,1982,1176090
Southern Africa (FAO),,1983,1244790
Southern Africa (FAO),,1984,1225330
Southern Africa (FAO),,1985,1148690
Southern Africa (FAO),,1986,1055490
Southern Africa (FAO),,1987,1200800
Southern Africa (FAO),,1988,1237350
Southern Africa (FAO),,1989,1264100
Southern Africa (FAO),,1990,1317920
Southern Africa (FAO),,1991,1317770
Southern Africa (FAO),,1992,1407160
Southern Africa (FAO),,1993,1246000
Southern Africa (FAO),,1994,1285940
Southern Africa (FAO),,1995,1365118
Southern Africa (FAO),,1996,1414058
Southern Africa (FAO),,1997,1441894
Southern Africa (FAO),,1998,1337395
Southern Africa (FAO),,1999,1560886
Southern Africa (FAO),,2000,1458525
Southern Africa (FAO),,2001,1334635
Southern Africa (FAO),,2002,1530703
Southern Africa (FAO),,2003,1673030
Southern Africa (FAO),,2004,1773422
Southern Africa (FAO),,2005,1698313
Southern Africa (FAO),,2006,1776355
Southern Africa (FAO),,2007,1832410
Southern Africa (FAO),,2008,1885217.9
Southern Africa (FAO),,2009,1768590
Southern Africa (FAO),,2010,1765199.1
Southern Africa (FAO),,2011,1702813.5
Southern Africa (FAO),,2012,1864262.6
Southern Africa (FAO),,2013,2003097.9
Southern Africa (FAO),,2014,1976764
Southern Africa (FAO),,2015,2035836
Southern Africa (FAO),,2016,1993791
Southern Africa (FAO),,2017,2064082
Southern Africa (FAO),,2018,1930236
Southern Africa (FAO),,2019,1916956
Southern Africa (FAO),,2020,2043011.6
Southern Africa (FAO),,2021,2040497
Southern Africa (FAO),,2022,2102508
Southern Africa (FAO),,2023,2012759.2
Southern Asia (FAO),,1961,739700
Southern Asia (FAO),,1962,752900
Southern Asia (FAO),,1963,785300
Southern Asia (FAO),,1964,852100
Southern Asia (FAO),,1965,907200
Southern Asia (FAO),,1966,966000
Southern Asia (FAO),,1967,1059500
Southern Asia (FAO),,1968,1037700
Southern Asia (FAO),,1969,1131100
Southern Asia (FAO),,1970,1148100
Southern Asia (FAO),,1971,1103100
Southern Asia (FAO),,1972,1299100
Southern Asia (FAO),,1973,1357300
Southern Asia (FAO),,1974,1433400
Southern Asia (FAO),,1975,1453772
Southern Asia (FAO),,1976,1506001
Southern Asia (FAO),,1977,1526852
Southern Asia (FAO),,1978,1558686
Southern Asia (FAO),,1979,1577382
Southern Asia (FAO),,1980,1781043
Southern Asia (FAO),,1981,2061409
Southern Asia (FAO),,1982,2140748
Southern Asia (FAO),,1983,2118490
Southern Asia (FAO),,1984,2124495
Southern Asia (FAO),,1985,2223914
Southern Asia (FAO),,1986,2196306
Southern Asia (FAO),,1987,2161061
Southern Asia (FAO),,1988,2555085
Southern Asia (FAO),,1989,2091959
Southern Asia (FAO),,1990,2229781
Southern Asia (FAO),,1991,2425238
Southern Asia (FAO),,1992,2528830.8
Southern Asia (FAO),,1993,2909950.8
Southern Asia (FAO),,1994,2966359
Southern Asia (FAO),,1995,2947701
Southern Asia (FAO),,1996,3182497
Southern Asia (FAO),,1997,3339045
Southern Asia (FAO),,1998,3691106
Southern Asia (FAO),,1999,3795410
Southern Asia (FAO),,2000,3608202.2
Southern Asia (FAO),,2001,3994712
Southern Asia (FAO),,2002,4304992
Southern Asia (FAO),,2003,4481983
Southern Asia (FAO),,2004,4668894.5
Southern Asia (FAO),,2005,4922957
Southern Asia (FAO),,2006,4724587.5
Southern Asia (FAO),,2007,5445678.5
Southern Asia (FAO),,2008,4095046.5
Southern Asia (FAO),,2009,4507792
Southern Asia (FAO),,2010,3711139.8
Southern Asia (FAO),,2011,4217812.5
Southern Asia (FAO),,2012,5264919
Southern Asia (FAO),,2013,5913473.5
Southern Asia (FAO),,2014,5647774
Southern Asia (FAO),,2015,5872926
Southern Asia (FAO),,2016,5397066
Southern Asia (FAO),,2017,5678356
Southern Asia (FAO),,2018,5887602
Southern Asia (FAO),,2019,6182030.5
Southern Asia (FAO),,2020,6074081
Southern Asia (FAO),,2021,6073980.5
Southern Asia (FAO),,2022,5796567
Southern Asia (FAO),,2023,6361655.5
Southern Europe (FAO),,1961,15246674
Southern Europe (FAO),,1962,19704792
Southern Europe (FAO),,1963,16955176
Southern Europe (FAO),,1964,20367860
Southern Europe (FAO),,1965,19718150
Southern Europe (FAO),,1966,19162492
Southern Europe (FAO),,1967,19376604
Southern Europe (FAO),,1968,18848760
Southern Europe (FAO),,1969,19568202
Southern Europe (FAO),,1970,19223844
Southern Europe (FAO),,1971,17961872
Southern Europe (FAO),,1972,17780848
Southern Europe (FAO),,1973,22830746
Southern Europe (FAO),,1974,22322312
Southern Europe (FAO),,1975,20024436
Southern Europe (FAO),,1976,18769782
Southern Europe (FAO),,1977,17349116
Southern Europe (FAO),,1978,19439100
Southern Europe (FAO),,1979,25449640
Southern Europe (FAO),,1980,24572910
Southern Europe (FAO),,1981,20567492
Southern Europe (FAO),,1982,22380240
Southern Europe (FAO),,1983,22685490
Southern Europe (FAO),,1984,20793890
Southern Europe (FAO),,1985,19143462
Southern Europe (FAO),,1986,21709984
Southern Europe (FAO),,1987,22188052
Southern Europe (FAO),,1988,16580433
Southern Europe (FAO),,1989,18253464
Southern Europe (FAO),,1990,18794656
Southern Europe (FAO),,1991,18844540
Southern Europe (FAO),,1992,19949666
Southern Europe (FAO),,1993,16786778
Southern Europe (FAO),,1994,15389129
Southern Europe (FAO),,1995,14644753
Southern Europe (FAO),,1996,17777806
Southern Europe (FAO),,1997,16596256
Southern Europe (FAO),,1998,16979814
Southern Europe (FAO),,1999,17760890
Southern Europe (FAO),,2000,18019542
Southern Europe (FAO),,2001,17074942
Southern Europe (FAO),,2002,15802545
Southern Europe (FAO),,2003,17588390
Southern Europe (FAO),,2004,18627298
Southern Europe (FAO),,2005,17306764
Southern Europe (FAO),,2006,17772408
Southern Europe (FAO),,2007,15905667
Southern Europe (FAO),,2008,16291181
Southern Europe (FAO),,2009,16467113
Southern Europe (FAO),,2010,16648759
Southern Europe (FAO),,2011,15761752
Southern Europe (FAO),,2012,14753685
Southern Europe (FAO),,2013,17977412
Southern Europe (FAO),,2014,15817621
Southern Europe (FAO),,2015,16726705
Southern Europe (FAO),,2016,16884630
Southern Europe (FAO),,2017,15061751
Southern Europe (FAO),,2018,18203262
Southern Europe (FAO),,2019,16207263
Southern Europe (FAO),,2020,17682410
Southern Europe (FAO),,2021,16947290
Southern Europe (FAO),,2022,16955872
Southern Europe (FAO),,2023,13734363
Spain,ESP,1961,3298000
Spain,ESP,1962,3870000
Spain,ESP,1963,4108000
Spain,ESP,1964,5513000
Spain,ESP,1965,4376000
Spain,ESP,1966,4958300
Spain,ESP,1967,3730900
Spain,ESP,1968,3841000
Spain,ESP,1969,3985600
Spain,ESP,1970,4139700
Spain,ESP,1971,4017600
Spain,ESP,1972,4565800
Spain,ESP,1973,6508500
Spain,ESP,1974,5859600
Spain,ESP,1975,5202100
Spain,ESP,1976,4174900
Spain,ESP,1977,3575000
Spain,ESP,1978,4688000
Spain,ESP,1979,7638300
Spain,ESP,1980,6721400
Spain,ESP,1981,5402503
Spain,ESP,1982,6028000
Spain,ESP,1983,5119100
Spain,ESP,1984,5632200
Spain,ESP,1985,5450240
Spain,ESP,1986,5862500
Spain,ESP,1987,6364800
Spain,ESP,1988,3760400
Spain,ESP,1989,5033600
Spain,ESP,1990,6473800
Spain,ESP,1991,5197000
Spain,ESP,1992,5757300
Spain,ESP,1993,4567600
Spain,ESP,1994,3254360
Spain,ESP,1995,3350100
Spain,ESP,1996,4973600
Spain,ESP,1997,5523400
Spain,ESP,1998,5146810
Spain,ESP,1999,5607660
Spain,ESP,2000,6539812
Spain,ESP,2001,5271740
Spain,ESP,2002,5934557
Spain,ESP,2003,7240500
Spain,ESP,2004,7064201
Spain,ESP,2005,6062500
Spain,ESP,2006,6595056
Spain,ESP,2007,5962643
Spain,ESP,2008,5951581
Spain,ESP,2009,5535333
Spain,ESP,2010,6107617
Spain,ESP,2011,5809315
Spain,ESP,2012,5332163
Spain,ESP,2013,7480000
Spain,ESP,2014,6222584
Spain,ESP,2015,5799131
Spain,ESP,2016,6102851
Spain,ESP,2017,5387403
Spain,ESP,2018,6983260
Spain,ESP,2019,5745450
Spain,ESP,2020,6817770
Spain,ESP,2021,6086920
Spain,ESP,2022,5902040
Spain,ESP,2023,4822760
Sweden,SWE,2018,60
Sweden,SWE,2019,70
Sweden,SWE,2020,160
Sweden,SWE,2021,130
Sweden,SWE,2022,140
Sweden,SWE,2023,310
Switzerland,CHE,1961,117800
Switzerland,CHE,1962,112600
Switzerland,CHE,1963,122700
Switzerland,CHE,1964,129500
Switzerland,CHE,1965,125900
Switzerland,CHE,1966,110100
Switzerland,CHE,1967,125800
Switzerland,CHE,1968,134400
Switzerland,CHE,1969,105200
Switzerland,CHE,1970,165364
Switzerland,CHE,1971,115400
Switzerland,CHE,1972,130900
Switzerland,CHE,1973,169000
Switzerland,CHE,1974,99500
Switzerland,CHE,1975,108900
Switzerland,CHE,1976,155700
Switzerland,CHE,1977,168600
Switzerland,CHE,1978,102700
Switzerland,CHE,1979,144700
Switzerland,CHE,1980,109800
Switzerland,CHE,1981,111600
Switzerland,CHE,1982,238500
Switzerland,CHE,1983,209000
Switzerland,CHE,1984,153400
Switzerland,CHE,1985,162300
Switzerland,CHE,1986,175800
Switzerland,CHE,1987,163700
Switzerland,CHE,1988,151900
Switzerland,CHE,1989,227700
Switzerland,CHE,1990,173900
Switzerland,CHE,1991,178298
Switzerland,CHE,1992,163685
Switzerland,CHE,1993,151812
Switzerland,CHE,1994,155410
Switzerland,CHE,1995,154731
Switzerland,CHE,1996,170863
Switzerland,CHE,1997,137105
Switzerland,CHE,1998,153374
Switzerland,CHE,1999,171017
Switzerland,CHE,2000,161769
Switzerland,CHE,2001,148822
Switzerland,CHE,2002,141050
Switzerland,CHE,2003,122987
Switzerland,CHE,2004,146871
Switzerland,CHE,2005,126865
Switzerland,CHE,2006,128070
Switzerland,CHE,2007,131837
Switzerland,CHE,2008,136069
Switzerland,CHE,2009,141002
Switzerland,CHE,2010,130577
Switzerland,CHE,2011,141698
Switzerland,CHE,2012,127153
Switzerland,CHE,2013,106289
Switzerland,CHE,2014,118286
Switzerland,CHE,2015,107786
Switzerland,CHE,2016,136352
Switzerland,CHE,2017,100364
Switzerland,CHE,2018,140742
Switzerland,CHE,2019,124061
Switzerland,CHE,2020,105739.38
Switzerland,CHE,2021,77290
Switzerland,CHE,2022,125681
Switzerland,CHE,2023,127853
Syria,SYR,1961,242826
Syria,SYR,1962,254903
Syria,SYR,1963,159210
Syria,SYR,1964,230278
Syria,SYR,1965,205674
Syria,SYR,1966,202000
Syria,SYR,1967,213526
Syria,SYR,1968,212571
Syria,SYR,1969,248234
Syria,SYR,1970,206574
Syria,SYR,1971,208864
Syria,SYR,1972,207515
Syria,SYR,1973,147049
Syria,SYR,1974,249598
Syria,SYR,1975,281044
Syria,SYR,1976,319417
Syria,SYR,1977,352981
Syria,SYR,1978,345776
Syria,SYR,1979,286922
Syria,SYR,1980,355704
Syria,SYR,1981,409413
Syria,SYR,1982,422999
Syria,SYR,1983,388837
Syria,SYR,1984,400155
Syria,SYR,1985,486417
Syria,SYR,1986,500500
Syria,SYR,1987,432664
Syria,SYR,1988,570681
Syria,SYR,1989,406800
Syria,SYR,1990,423100
Syria,SYR,1991,487100
Syria,SYR,1992,462413
Syria,SYR,1993,353953
Syria,SYR,1994,362411
Syria,SYR,1995,383980
Syria,SYR,1996,540059
Syria,SYR,1997,451720
Syria,SYR,1998,590000
Syria,SYR,1999,386986
Syria,SYR,2000,409450
Syria,SYR,2001,388989
Syria,SYR,2002,341886
Syria,SYR,2003,307343
Syria,SYR,2004,242700
Syria,SYR,2005,306377
Syria,SYR,2006,336750
Syria,SYR,2007,273028
Syria,SYR,2008,280900
Syria,SYR,2009,358000
Syria,SYR,2010,325697
Syria,SYR,2011,337961
Syria,SYR,2012,362501
Syria,SYR,2013,306736
Syria,SYR,2014,195930
Syria,SYR,2015,181682
Syria,SYR,2016,212834
Syria,SYR,2017,239337
Syria,SYR,2018,223383
Syria,SYR,2019,252006
Syria,SYR,2020,243347
Syria,SYR,2021,212507
Syria,SYR,2022,228590
Syria,SYR,2023,233749
Taiwan,TWN,1961,1831
Taiwan,TWN,1962,2200
Taiwan,TWN,1963,2129
Taiwan,TWN,1964,3559
Taiwan,TWN,1965,3392
Taiwan,TWN,1966,3784
Taiwan,TWN,1967,4858
Taiwan,TWN,1968,6801
Taiwan,TWN,1969,6879
Taiwan,TWN,1970,11156
Taiwan,TWN,1971,20227
Taiwan,TWN,1972,22745
Taiwan,TWN,1973,18066
Taiwan,TWN,1974,18544
Taiwan,TWN,1975,16475
Taiwan,TWN,1976,15861
Taiwan,TWN,1977,13724
Taiwan,TWN,1978,17530
Taiwan,TWN,1979,43448
Taiwan,TWN,1980,49932
Taiwan,TWN,1981,68818
Taiwan,TWN,1982,54737
Taiwan,TWN,1983,84316
Taiwan,TWN,1984,70798
Taiwan,TWN,1985,85587
Taiwan,TWN,1986,69407
Taiwan,TWN,1987,66109
Taiwan,TWN,1988,88148
Taiwan,TWN,1989,104384
Taiwan,TWN,1990,102692
Taiwan,TWN,1991,113610
Taiwan,TWN,1992,129433
Taiwan,TWN,1993,165241
Taiwan,TWN,1994,159492
Taiwan,TWN,1995,154060
Taiwan,TWN,1996,137457
Taiwan,TWN,1997,81030
Taiwan,TWN,1998,73427
Taiwan,TWN,1999,106598
Taiwan,TWN,2000,91516
Taiwan,TWN,2001,85017
Taiwan,TWN,2002,84972
Taiwan,TWN,2003,92122
Taiwan,TWN,2004,97884
Taiwan,TWN,2005,71105
Taiwan,TWN,2006,102291
Taiwan,TWN,2007,90081
Taiwan,TWN,2008,84656
Taiwan,TWN,2009,98091
Taiwan,TWN,2010,102831
Taiwan,TWN,2011,107280
Taiwan,TWN,2012,99267
Taiwan,TWN,2013,97256
Taiwan,TWN,2014,82199
Taiwan,TWN,2015,85435
Taiwan,TWN,2016,79680
Taiwan,TWN,2017,92602
Taiwan,TWN,2018,97799
Taiwan,TWN,2019,88635
Taiwan,TWN,2020,74003
Taiwan,TWN,2021,69900
Taiwan,TWN,2022,65548.91
Taiwan,TWN,2023,65992.82
Tajikistan,TJK,1992,99900
Tajikistan,TJK,1993,87500
Tajikistan,TJK,1994,80000
Tajikistan,TJK,1995,96400
Tajikistan,TJK,1996,121600
Tajikistan,TJK,1997,126900
Tajikistan,TJK,1998,46300
Tajikistan,TJK,1999,53500
Tajikistan,TJK,2000,110300
Tajikistan,TJK,2001,109709
Tajikistan,TJK,2002,81228
Tajikistan,TJK,2003,28403
Tajikistan,TJK,2004,93200
Tajikistan,TJK,2005,90600
Tajikistan,TJK,2006,105200
Tajikistan,TJK,2007,116934
Tajikistan,TJK,2008,117897
Tajikistan,TJK,2009,138677
Tajikistan,TJK,2010,124299
Tajikistan,TJK,2011,154700
Tajikistan,TJK,2012,167101
Tajikistan,TJK,2013,175335
Tajikistan,TJK,2014,188836
Tajikistan,TJK,2015,203806.8
Tajikistan,TJK,2016,214775.1
Tajikistan,TJK,2017,228303
Tajikistan,TJK,2018,241891.9
Tajikistan,TJK,2019,247167.3
Tajikistan,TJK,2020,253217.3
Tajikistan,TJK,2021,267500
Tajikistan,TJK,2022,271373.12
Tajikistan,TJK,2023,266135.28
Tanzania,TZA,1961,0
Tanzania,TZA,1962,0
Tanzania,TZA,1963,0
Tanzania,TZA,1964,0
Tanzania,TZA,1965,0
Tanzania,TZA,1966,0
Tanzania,TZA,1967,0
Tanzania,TZA,1968,0
Tanzania,TZA,1969,419
Tanzania,TZA,1970,839
Tanzania,TZA,1971,1258
Tanzania,TZA,1972,1677
Tanzania,TZA,1973,2097
Tanzania,TZA,1974,2516
Tanzania,TZA,1975,2935
Tanzania,TZA,1976,3355
Tanzania,TZA,1977,3774
Tanzania,TZA,1978,4194
Tanzania,TZA,1979,4613
Tanzania,TZA,1980,5032
Tanzania,TZA,1981,5452
Tanzania,TZA,1982,5871
Tanzania,TZA,1983,6290
Tanzania,TZA,1984,6710
Tanzania,TZA,1985,7129
Tanzania,TZA,1986,7548
Tanzania,TZA,1987,7968
Tanzania,TZA,1988,8387
Tanzania,TZA,1989,8806
Tanzania,TZA,1990,14500
Tanzania,TZA,1991,14000
Tanzania,TZA,1992,15000
Tanzania,TZA,1993,15500
Tanzania,TZA,1994,15000
Tanzania,TZA,1995,16000
Tanzania,TZA,1996,15000
Tanzania,TZA,1997,15500
Tanzania,TZA,1998,14500
Tanzania,TZA,1999,13000
Tanzania,TZA,2000,14000
Tanzania,TZA,2001,14500
Tanzania,TZA,2002,15000
Tanzania,TZA,2003,16000
Tanzania,TZA,2004,14000
Tanzania,TZA,2005,12000
Tanzania,TZA,2006,10000
Tanzania,TZA,2007,8000
Tanzania,TZA,2008,6500
Tanzania,TZA,2009,8000
Tanzania,TZA,2010,7000
Tanzania,TZA,2011,5000
Tanzania,TZA,2012,5500
Tanzania,TZA,2013,5976
Tanzania,TZA,2014,6528.3
Tanzania,TZA,2015,7083.19
Tanzania,TZA,2016,7674.94
Tanzania,TZA,2017,9427.35
Tanzania,TZA,2018,10360.53
Tanzania,TZA,2019,11347.94
Tanzania,TZA,2020,12483.18
Tanzania,TZA,2021,13754
Tanzania,TZA,2022,15513
Tanzania,TZA,2023,16921.08
Thailand,THA,1961,650
Thailand,THA,1962,650
Thailand,THA,1963,650
Thailand,THA,1964,650
Thailand,THA,1965,650
Thailand,THA,1966,650
Thailand,THA,1967,650
Thailand,THA,1968,650
Thailand,THA,1969,1300
Thailand,THA,1970,1300
Thailand,THA,1971,1700
Thailand,THA,1972,2000
Thailand,THA,1973,2100
Thailand,THA,1974,2700
Thailand,THA,1975,2700
Thailand,THA,1976,2800
Thailand,THA,1977,7000
Thailand,THA,1978,9000
Thailand,THA,1979,14600
Thailand,THA,1980,21000
Thailand,THA,1981,18200
Thailand,THA,1982,14500
Thailand,THA,1983,16939
Thailand,THA,1984,19000
Thailand,THA,1985,22000
Thailand,THA,1986,25489
Thailand,THA,1987,16328
Thailand,THA,1988,15494
Thailand,THA,1989,19253
Thailand,THA,1990,19147
Thailand,THA,1991,24000
Thailand,THA,1992,30000
Thailand,THA,1993,35000
Thailand,THA,1994,40000
Thailand,THA,1995,40590
Thailand,THA,1996,40480
Thailand,THA,1997,33800
Thailand,THA,1998,31677
Thailand,THA,1999,39884
Thailand,THA,2000,43983
Thailand,THA,2001,47733
Thailand,THA,2002,50469
Thailand,THA,2003,56831
Thailand,THA,2004,47465
Thailand,THA,2005,68468
Thailand,THA,2006,70261
Thailand,THA,2007,71561
Thailand,THA,2008,73289
Thailand,THA,2009,75403
Thailand,THA,2010,77285
Thailand,THA,2011,78458
Thailand,THA,2012,78120
Thailand,THA,2013,79260
Thailand,THA,2014,77370
Thailand,THA,2015,77520
Thailand,THA,2016,80649.8
Thailand,THA,2017,78513.27
Thailand,THA,2018,80219.01
Thailand,THA,2019,82444.49
Thailand,THA,2020,80392.25
Thailand,THA,2021,81018.58
Thailand,THA,2022,81285.11
Thailand,THA,2023,80898.65
Tunisia,TUN,1961,247000
Tunisia,TUN,1962,275400
Tunisia,TUN,1963,278200
Tunisia,TUN,1964,255300
Tunisia,TUN,1965,239700
Tunisia,TUN,1966,166400
Tunisia,TUN,1967,148600
Tunisia,TUN,1968,139100
Tunisia,TUN,1969,130000
Tunisia,TUN,1970,90000
Tunisia,TUN,1971,154000
Tunisia,TUN,1972,162000
Tunisia,TUN,1973,160000
Tunisia,TUN,1974,180000
Tunisia,TUN,1975,171000
Tunisia,TUN,1976,139000
Tunisia,TUN,1977,110000
Tunisia,TUN,1978,105086
Tunisia,TUN,1979,129000
Tunisia,TUN,1980,135000
Tunisia,TUN,1981,105000
Tunisia,TUN,1982,91000
Tunisia,TUN,1983,105000
Tunisia,TUN,1984,112000
Tunisia,TUN,1985,120000
Tunisia,TUN,1986,106000
Tunisia,TUN,1987,117000
Tunisia,TUN,1988,130000
Tunisia,TUN,1989,84112
Tunisia,TUN,1990,77350
Tunisia,TUN,1991,120000
Tunisia,TUN,1992,97000
Tunisia,TUN,1993,108000
Tunisia,TUN,1994,103000
Tunisia,TUN,1995,105000
Tunisia,TUN,1996,88000
Tunisia,TUN,1997,109000
Tunisia,TUN,1998,105000
Tunisia,TUN,1999,130000
Tunisia,TUN,2000,140500
Tunisia,TUN,2001,121000
Tunisia,TUN,2002,113000
Tunisia,TUN,2003,107000
Tunisia,TUN,2004,127000
Tunisia,TUN,2005,122000
Tunisia,TUN,2006,132700
Tunisia,TUN,2007,95000
Tunisia,TUN,2008,122000
Tunisia,TUN,2009,133000
Tunisia,TUN,2010,129000
Tunisia,TUN,2011,147600
Tunisia,TUN,2012,147000
Tunisia,TUN,2013,132000
Tunisia,TUN,2014,137000
Tunisia,TUN,2015,150300
Tunisia,TUN,2016,134000
Tunisia,TUN,2017,146600
Tunisia,TUN,2018,154000
Tunisia,TUN,2019,148000
Tunisia,TUN,2020,150000
Tunisia,TUN,2021,140000
Tunisia,TUN,2022,166000
Tunisia,TUN,2023,159627.28
Turkey,TUR,1961,3189000
Turkey,TUR,1962,3382000
Turkey,TUR,1963,2693000
Turkey,TUR,1964,2790000
Turkey,TUR,1965,3350000
Turkey,TUR,1966,3100000
Turkey,TUR,1967,3500000
Turkey,TUR,1968,3725000
Turkey,TUR,1969,3635000
Turkey,TUR,1970,3850000
Turkey,TUR,1971,3853000
Turkey,TUR,1972,3434000
Turkey,TUR,1973,3344000
Turkey,TUR,1974,3346800
Turkey,TUR,1975,3247000
Turkey,TUR,1976,3080000
Turkey,TUR,1977,3180000
Turkey,TUR,1978,3496000
Turkey,TUR,1979,3500000
Turkey,TUR,1980,3600000
Turkey,TUR,1981,3700000
Turkey,TUR,1982,3650000
Turkey,TUR,1983,3400000
Turkey,TUR,1984,3300000
Turkey,TUR,1985,3300000
Turkey,TUR,1986,3000000
Turkey,TUR,1987,3300000
Turkey,TUR,1988,3350000
Turkey,TUR,1989,3430000
Turkey,TUR,1990,3500000
Turkey,TUR,1991,3600000
Turkey,TUR,1992,3450000
Turkey,TUR,1993,3700000
Turkey,TUR,1994,3450000
Turkey,TUR,1995,3550000
Turkey,TUR,1996,3700000
Turkey,TUR,1997,3700000
Turkey,TUR,1998,3600000
Turkey,TUR,1999,3400000
Turkey,TUR,2000,3600000
Turkey,TUR,2001,3250000
Turkey,TUR,2002,3500000
Turkey,TUR,2003,3600000
Turkey,TUR,2004,3500000
Turkey,TUR,2005,3850000
Turkey,TUR,2006,4000063
Turkey,TUR,2007,3612781
Turkey,TUR,2008,3918442
Turkey,TUR,2009,4264720
Turkey,TUR,2010,4255000
Turkey,TUR,2011,4296351
Turkey,TUR,2012,4234305
Turkey,TUR,2013,4011409
Turkey,TUR,2014,4175356
Turkey,TUR,2015,3650000
Turkey,TUR,2016,4000000
Turkey,TUR,2017,4200000
Turkey,TUR,2018,3933000
Turkey,TUR,2019,4100000
Turkey,TUR,2020,4208908
Turkey,TUR,2021,3670000
Turkey,TUR,2022,4165000
Turkey,TUR,2023,3400000
Turkmenistan,TKM,1992,125000
Turkmenistan,TKM,1993,114000
Turkmenistan,TKM,1994,146600
Turkmenistan,TKM,1995,163000
Turkmenistan,TKM,1996,94000
Turkmenistan,TKM,1997,126900
Turkmenistan,TKM,1998,142200
Turkmenistan,TKM,1999,145000
Turkmenistan,TKM,2000,180000
Turkmenistan,TKM,2001,200000
Turkmenistan,TKM,2002,230000
Turkmenistan,TKM,2003,250000
Turkmenistan,TKM,2004,280000
Turkmenistan,TKM,2005,300000
Turkmenistan,TKM,2006,310000
Turkmenistan,TKM,2007,337000
Turkmenistan,TKM,2008,221500
Turkmenistan,TKM,2009,252691.56
Turkmenistan,TKM,2010,274340.72
Turkmenistan,TKM,2011,279571
Turkmenistan,TKM,2012,291872.62
Turkmenistan,TKM,2013,297022.1
Turkmenistan,TKM,2014,303638.22
Turkmenistan,TKM,2015,307192.75
Turkmenistan,TKM,2016,315230.44
Turkmenistan,TKM,2017,316113.16
Turkmenistan,TKM,2018,318458
Turkmenistan,TKM,2019,325121
Turkmenistan,TKM,2020,326714
Turkmenistan,TKM,2021,326758.1
Turkmenistan,TKM,2022,329647.66
Turkmenistan,TKM,2023,330435.06
USSR,OWID_USS,1961,2235000
USSR,OWID_USS,1962,2972000
USSR,OWID_USS,1963,2572000
USSR,OWID_USS,1964,2629000
USSR,OWID_USS,1965,3723000
USSR,OWID_USS,1966,3378000
USSR,OWID_USS,1967,3441000
USSR,OWID_USS,1968,4472000
USSR,OWID_USS,1969,4181000
USSR,OWID_USS,1970,4011000
USSR,OWID_USS,1971,4467000
USSR,OWID_USS,1972,2786000
USSR,OWID_USS,1973,4583000
USSR,OWID_USS,1974,4608000
